400.62435713423054	(42.44056685153283, 14.370723166566858, -63.1700523793519, 69.4282679541054, 22.77567643238857, -2.878761890424152, -7.935599114978274, 61.52880926296923, -19.28785038116726, 76.9954313706611)
400.8420034943333	(48.55304744978508, 19.14378398320463, -64.90794756018651, 64.95867455488761, 25.386756484503778, -7.514179040598487, -9.710534100377577, 63.136767761442734, -12.604243916774706, 76.80769533740603)
400.4943954319271	(43.4347542742458, 13.98109780265074, -62.31198005427641, 69.07212883034482, 22.742515446627426, -2.932503000534708, -8.401260559066575, 60.87251319305031, -18.677581082091837, 76.76440191686476)
400.43312920808165	(35.61841518193683, 8.19345364451881, -58.03299194714161, 75.4220320384459, 20.338551256206696, 6.0458111645336405, 0.00721561102428292, 62.04372582504502, -30.3066293871528, 72.95246327299877)
400.335762430905	(41.59854800678598, 13.751058932736036, -60.76006595835116, 70.93162716411287, 22.522145079476292, -1.2123049493230569, -6.498760027177134, 62.48927546442946, -20.855800585821367, 75.14212433932536)
401.1868315878859	(53.03503696503652, 21.754769643937056, -66.86253502001206, 61.537964217974256, 27.230963303948972, -10.842408875235403, -10.86381931328213, 61.956588560166175, -5.964538786606639, 77.89165685374208)
400.8124251345653	(48.75171252209885, 17.02169676954926, -64.20581216603581, 64.92154272470088, 25.63964118655892, -6.919873245829951, -10.505498389365846, 62.49322010114923, -12.547325415200815, 77.05374061268199)
401.1067554576913	(51.046669194342314, 21.752311332589773, -65.72586853757622, 61.28863061579359, 25.964587084369338, -9.076212782176155, -9.910931006941466, 62.003570398421616, -8.003364381413158, 77.45140199623657)
401.2755932792002	(52.51164283050063, 21.957534175961744, -65.8803016476754, 62.03597074432812, 26.330753614842806, -10.250617158300088, -9.7776016904223, 62.08853257231982, -6.2035238077005115, 77.3338458018339)
400.6546311458886	(46.168760827008576, 15.990802453268671, -63.22639063487518, 66.8891880296863, 24.0956897783131, -5.1810927836845515, -8.529391873446519, 62.995133074696405, -16.07785903477519, 76.7289205638996)
400.59868397222453	(41.76431881449065, 13.823859528418536, -61.69911596182097, 70.18308348447373, 23.126337820521513, -2.4589910048791244, -7.696248117393681, 62.32864199978643, -19.84197758005102, 75.8152034049198)
400.7291294247511	(40.467316076283964, 12.282032175053953, -60.22686133174494, 70.48948432410829, 22.56412045155497, -1.0629313805575422, -5.721550356634784, 61.95554333023908, -22.650881147437858, 75.24759991118388)
400.27487786109515	(35.08864503249771, 8.387316534821766, -57.77262361456495, 76.19295092935513, 19.94088633769482, 6.282534860305976, -1.042214093302098, 61.34277401022285, -30.859043591216174, 72.85330593287135)
400.72590814068104	(44.17555697494163, 16.143602771713795, -63.313690409956884, 67.76925303665254, 22.779101992189844, -5.050021453576116, -9.075618953637854, 62.10261158286702, -17.41819072520422, 76.65166508904872)
401.05424928800306	(49.04814405323157, 19.182385194875206, -65.49983811450268, 64.92449949083165, 24.77490195423278, -7.155618574815788, -10.135052332765003, 62.59593511854746, -10.817880195094004, 76.45692227487022)
400.6064930652027	(32.87776979879423, 6.108551165215054, -56.57504769728756, 78.58877506534583, 20.08911291834639, 9.870184220432288, 2.0153804750347333, 61.43455722484222, -34.57154525284388, 71.45657704630194)
400.8938510354266	(51.32996832583477, 20.930532906799634, -66.58280841057184, 61.35064622125546, 26.35963713128529, -9.95450009785823, -10.280259206584645, 62.49828954323256, -7.286364107041961, 77.66420360779841)
401.29691268441775	(52.32934127299071, 20.279816976742648, -65.71247009314524, 60.673314096090465, 26.727530996160837, -9.708017093674407, -9.737068078903995, 62.3500893949369, -7.645815921446626, 78.53078739539042)
400.5269002350223	(36.18630774116579, 7.668117768978778, -57.18747568139114, 75.6266868850205, 20.67621999095961, 5.819481124694094, -2.000804154605525, 61.735865007665886, -30.226816272137146, 74.21890569369937)
400.32731377183427	(36.22914129820824, 10.08569073913274, -58.842405824440306, 74.09796081791674, 21.42240888119533, 4.456906432169633, -2.347415755171355, 61.46367274097012, -28.241413649200577, 73.37760514568336)
400.31439622861615	(37.08212782515803, 10.293849021223341, -58.626539980404445, 73.84328785439156, 20.657145875311695, 4.3199826853568535, -3.360935184125787, 61.60741758570122, -26.888214273797608, 74.212787298794)
400.96153963003314	(48.23632376582963, 18.53191199430062, -65.09615264839444, 65.2263640854379, 25.46452430666692, -6.975623792021112, -9.311523070400218, 61.986285179828435, -11.325363591428111, 77.28633629958594)
400.44216206516154	(38.35629641440475, 9.370975404864758, -58.87880641094653, 73.42931917337158, 22.01805081015971, 2.8563995247839538, -3.6535707975303064, 62.04321982536428, -26.332798212903125, 74.85775208416052)
400.70097214052896	(49.36889611369375, 18.291396087832542, -65.1758147272834, 64.2909968532, 25.063320055676673, -7.942700591005708, -10.903438462453883, 61.55989752230468, -11.574753904083977, 78.19594931127828)
401.3256831648618	(54.16293549251589, 24.768727094570465, -67.179273098266, 58.7138179388946, 27.795961902074634, -12.842326704127682, -9.97438641442517, 63.18207102492365, -3.6001684850289633, 77.83220058005143)
