407.0144087696807	(30.029662388321082, 25.419881847911526, -57.262635287493026, 78.61460318463523, -21.95309171752948, 10.844477224024068, 3.134428799955915, 61.22818055242955, -34.569019537212654, 29.130212360086155, 74.8400832709994, 27.1406432161008, -64.28704007922391, 50.16605285902206, 6.291269099041616, 17.368279763556142, 19.610267843244095, 37.946823484080355, -67.79879383426147, -67.61062384948737)
471.7309363428502	(5.108252989319549, 31.264837752052873, -3.6902095315995163, 16.533451999437446, -5.968754945878737, 2.576679646866997, 1.6082633260572305, 59.459741457286725, -34.14413766989143, 62.53181986313691, 74.86360091679543, -11.155566579320844, -67.96516337402443, 43.33948809905253, 3.011376323209854, 16.11890368583312, 16.623507882013204, -12.560459663567968, -58.56683560832536, -59.96971324369963)
475.40445110661386	(15.777758481951436, 36.301044388022916, -13.39491593288475, 34.91625731294136, -22.899785833946684, -35.44617590749585, -45.17371475577838, 11.935487804289252, -81.18176200265627, 48.2437277511138, 49.82878055027118, 7.074952692036629, -75.32436891480434, 52.06173092679572, 3.089421534200808, 17.97201292772099, 18.379854230405492, 46.43036346224272, -69.83381502495415, -6.982477831938622)
480.90205576783836	(-32.89405679852427, 48.61977190848401, -5.176964483325772, 28.352242139612947, -50.39620678500617, -41.353672701624234, -46.943429368784145, 14.202042665247046, -81.55371220219335, 26.19357421850722, 17.311838544274256, 7.267587162653923, -76.94613257585931, 54.98811485222237, 1.7948104456370142, 18.410398076448356, 21.8023298456722, 84.38592729094789, -72.31786445348746, -2.5916154425086986)
478.77118369639186	(10.635077643668785, 46.306065341830646, -10.170810622441163, 32.64501835945787, -53.67049266462587, -38.074967835940235, -45.55713597471977, 12.159978680968594, -85.41820747155647, 20.866310707422382, 5.834951278551781, 16.87720170092916, -75.12071108476793, 52.66201121723645, 2.4588390336200274, 18.78664919788573, 21.688636192600995, 90.5987658558975, -70.87349275940336, -6.424642372729466)
474.5200748580086	(15.026614720809814, 36.68514727594533, -11.789171133968345, 31.813661264267818, -21.2249186673713, -38.796422035710265, -45.53319721984785, 12.375531802929418, -83.17934288391363, 52.43322641093731, 45.082260537260744, 2.611887360225041, -75.68712690343476, 53.33808755665603, 1.9515859788095806, 16.781185892367006, 18.973789067373957, 41.00308114269284, -69.58431850799431, -4.952806456660714)
471.12092570191214	(14.925346892463514, 41.87483925870002, -6.908501924673871, 30.145607358881428, -61.96148661976956, -7.957558206428316, -9.562402075963655, 53.23650982014434, -38.218360057941915, 25.09362771695684, 73.99935074242592, 18.16489764087305, -67.11160685927074, 48.78406935192324, 5.294825039327575, 19.882904339093642, 20.080744367610833, 58.17323661256923, -64.14876985679358, -46.72937787500728)
472.08431100495716	(1.6763118768007663, 42.00837362775079, 7.3074374772931066, 61.796600504115816, -27.188589008140557, 5.687878667645619, -0.20244086736535777, 62.912579012478865, -32.7551490771508, 35.01480731939197, 74.08083928463805, 1.4401685136627695, -69.29038751691374, 82.82183975567418, 4.139297011382983, 16.025831427691017, 18.812866648125965, 30.516746460859853, -59.98678218913089, -64.49215879322573)
405.69437752020315	(31.558423407679463, 28.80070770080178, -53.44419936358842, 78.64901693580268, -36.8927754338298, 10.06458424224199, 2.443830814928405, 61.08333402717067, -33.823658674631226, 19.159375094977154, 76.88488532183993, 30.156098129816982, -65.07967622688076, 49.384123958481226, 6.746167314578474, 18.709127156036413, 21.95267662959604, 53.818948106693576, -69.10318831503852, -70.44892284623162)
477.4351722357487	(-3.2959704102642813, 35.23095446583545, -5.8448166675265965, 28.250762196818457, -0.5141475065965975, -39.61380594748088, -44.23312517103759, 14.181695670252633, -80.31958889399615, 75.03235079190986, 16.037216442987486, -18.525467804433557, -79.26435756886391, 58.473379423123845, 2.18911733930618, 15.072056700516033, 14.870118964468801, 3.007311300663917, -67.29754452933169, -5.661467304632829)
519.2576576624454	(13.649991921683366, 43.8913903517629, -28.815988183871404, 8.425003680614937, -41.878895893449496, -33.883612213754894, -43.954001474979485, 13.41195912615841, -83.9886558556653, 32.28580405476019, 27.252262603272225, -1.7516211323110156, -100, 78.56354823326544, -48.087058202272395, -69.09043295393327, 14.75301582387909, 66.17660265386905, -87.68377885162154, -10.029161257857732)
470.75883791038433	(33.32784819817062, 10.918403481949477, -57.31417837842946, 75.71797210538433, 56.481315207539694, 1.2033165979616796, -12.654587614100338, 33.709129580807236, -78.27532379217774, 68.64450947344156, 59.843891014415306, 2.7180974892606713, -71.87718135538282, 52.057832786626804, 2.883548468214325, 15.235211320768101, 14.381032218925839, -1.7358288430637965, -69.1413182811166, -16.445212913909383)
476.19135008442026	(23.24915497401339, 29.337039883532405, -30.63015747852628, 40.77642419909566, -11.224852700191589, -35.98683429942795, -48.75888896771808, 14.573512414400446, -82.2336344078087, 60.23331431812278, 35.634939798927356, 2.9822594346283173, -82.06812173202677, 53.63613791242252, 1.6347388414357031, 17.431168369189276, 18.766053718771605, 28.39953164510788, -75.25145228760138, -6.788404533805015)
472.8989917808946	(29.935475307782347, 22.613059121800955, -42.13562913294758, 58.62980268042654, -3.1663242746041718, -34.41355183173283, -45.39359382483492, 10.392743085417763, -82.62883039059513, 60.49481525900029, 53.31553060343262, 10.253402605452086, -72.53542990693461, 50.79717624717707, 4.126988979013535, 17.832448423712066, 19.02312828001912, 17.797445601631274, -69.95829895684498, -19.76356970270371)
477.2217657754809	(-23.700537286354635, 36.88516525228996, -5.1457758708538455, 31.121644919835088, 6.216060805410003, -36.55656280880889, -44.36462351979372, 12.87519169073233, -83.22695960221479, 68.51554447192281, 56.4831500735007, -12.123814713080936, -72.21693271875193, 55.13113847147415, 2.6761128954212756, 17.812237475005272, 16.36279635851296, 17.048048923770633, -62.67926640524698, 6.117907281311023)
470.0888963365715	(12.845284243819535, 36.794765735935485, -10.269509738330997, 33.453266231889465, -39.20343887450714, -5.447074939686607, -4.467865812168736, 59.1250131498022, -35.07382162474182, 43.72998437200791, 72.90427275427443, 8.678508322634604, -68.6100798073034, 50.858559915605916, 0.8972540577730326, 15.980336813749823, 18.71197005310374, 28.934932393115464, -63.323298395158034, -48.766506451813555)
475.5514728734458	(12.37566300268887, 22.402608379401304, -12.317517231718202, 28.522258356123196, 14.099067488276644, -36.662273925969515, -47.93593570270614, 13.486080162384836, -82.54840431027199, 90.70589649502382, 20.23181920874858, -23.014286356277207, -81.34584255999094, 55.15284208821384, -1.4738341518012539, 13.785070049284753, 11.977733129909689, -25.075892153181464, -71.07799514059555, -6.861401296650026)
427.64795839994525	(21.302360598327216, -5.296736665127732, -42.44999128398548, 18.548519119310164, 41.114857806313054, -37.10401918157157, -45.93293852134452, 14.811018980725429, -82.37620330772623, 83.28292574565455, 27.812676320364226, -61.570010131417064, -100, 78.76642233091728, -45.57951627640419, -32.84989452149224, -38.37042417676035, -94.25634414333125, -76.86505960932084, 8.143728258367757)
477.11848460139913	(10.352060377293949, 38.31725298673763, -7.315536707924208, 33.534686613640076, -10.374303106115864, -41.04494768764665, -47.614617383707504, 12.094192653010188, -81.54876094946806, 50.498991126248356, 63.551859392726996, 5.177882776866558, -69.76329375987366, 54.73270733120998, 4.434192222396946, 18.878827950091676, 19.27214838230826, 53.55907873415072, -65.24945443739811, 11.950493646970473)
478.30123085220333	(-14.396816081248142, 38.09360736362871, -3.630888091234869, 31.57147931563573, -8.305518652205485, -38.57028001981803, -45.90015460767986, 14.655014884921037, -81.04270251791768, 68.42669748945822, 2.0475447902017954, -11.451426386869667, -72.8631858490434, 56.78862313923973, 3.0038729840392726, 14.797409840995195, 16.76695924544074, 14.534288794449992, -63.82644281818085, -4.445465855855938)
